"Tabell4A:Dödajanuari-juni2021efterunderliggandedödsorsakenligtICD:sdetaljlista,könochålder.Antal",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ålder,,,,,,,,,,,,,,,,,,,,
R63.4,Onormal viktförlust,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
R63.6,Otillräckligt intag av föda och vatten,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
R64,Utmärgling,Kv,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2
,,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-
R68.8,Andra specificerade generella symtom och sjukdomstecken,Kv,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,7,6,19,18
,,M,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,7,6,8,5
V01-Y98,KAP XX. YTTRE ORSAKER TILL SJUKDOM OCH DÖD,Kv,886,-,2,-,4,10,12,20,26,21,25,23,26,28,32,31,62,67,105,147,147,98
,,M,1378,1,4,2,2,28,56,76,74,71,37,53,73,71,88,74,98,116,128,170,105,51
V01-V09,Fotgängare skadad i transportolycka,Kv,2,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-
,,M,8,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,2,1,1,1,-
V01.1,"Fotgängare skadad i kollision med cykel, fotgängare skadad i trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V02.1,"Fotgängare skadad i kollision med två- eller trehjuligt motorfordon, fotgängare skadad i trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
V03.1,"Fotgängare skadad i kollision med personbil eller lätt lastbil, trafikolycka",M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-
V04.1,"Fotgängare skadad i kollision med tung lastbil eller buss, trafikolycka",Kv,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
,,M,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-
V05.9,"Fotgängare skadad i kollision med tåg, ospecificerat",Kv,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
V09.9,Fotgängare skadad i ospecificerad transportolycka,M,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
V10-V19,Cyklist (förare eller passagerare) skadad i transportolycka,Kv,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-
,,M,4,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-
V13.4,"Cyklist skadad i kollision med personbil eller lätt lastbil, förare av cykel, trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V14.4,"Cyklist skadad i kollision med tung lastbil eller buss, förare av cykel, trafikolycka",M,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V18.4,"Cyklist skadad i transportolycka, ej kollision, förare av cykel, trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
V19.4,Förare av cykel skadad i kollision med motorfordon i trafikolycka,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V19.9,"Cyklist, ospecificerad, skadad i ospecificerad trafikolycka",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
,,M,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
V20-V29,Motorcyklist (förare eller passagerare) skadad i transportolycka,Kv,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
,,M,7,-,-,-,-,1,-,-,-,1,1,1,1,-,1,-,-,1,-,-,-,-
V23.4,"Motorcyklist skadad i kollision med personbil eller lätt lastbil, förare, trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
V24.4,"Motorcyklist skadad i kollision med tung lastbil eller buss, förare, trafikolycka",M,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
V27.4,"Motorcyklist skadad i kollision med fast eller stillastående föremål, förare, trafikolycka",M,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V28.4,"Motorcyklist skadad i transportolycka, ej kollision, förare, trafikolycka",Kv,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
,,M,2,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-
V29.4,Förare skadad i kollision med motorfordon i trafikolycka,M,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V29.9,Motorcyklist skadad i ospecificerad trafikolycka,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V40-V49,Förare av eller passagerare i personbil skadad i transportolycka,Kv,10,-,-,-,-,2,-,-,2,1,2,-,-,-,-,-,-,-,3,-,-,-
,,M,19,-,-,-,-,2,3,3,2,-,-,-,3,-,1,2,-,3,-,-,-,-
V43.5,"Förare av personbil skadad i kollision med personbil eller lätt lastbil, trafikolycka",Kv,2,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
,,M,4,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-
V43.9,"Förare av eller passagerare i personbil, ej specificerat, skadad i kollision med personbil eller lätt lastbil, trafikolycka",Kv,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,M,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V44.5,"Förare av personbil skadad i kollision med tung lastbil eller buss, trafikolycka",Kv,3,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,1,-,-,-
,,M,5,-,-,-,-,-,1,-,-,-,-,-,2,-,-,2,-,-,-,-,-,-
V44.9,"Förare av eller passagerare i personbil, ej specificerat, skadad i kollision med tung lastbil eller buss, trafikolycka",M,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
V47.5,"Förare av personbil skadad i kollision med fast eller stillastående föremål, trafikolycka",Kv,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
,,M,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V47.6,"Passagerare i personbil skadad i kollision med fast eller stillastående föremål, trafikolycka",M,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V48.5,"Förare av personbil skadad i transportolycka, ej kollision, trafikolycka",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V48.6,"Passagerare i personbil skadad i transportolycka, ej kollision, trafikolycka",Kv,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,M,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V48.9,"Förare av eller passagerare i personbil, ej specificerat, skadad i transportolycka, ej kollision, trafikolycka",M,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
V49.4,Förare av personbil skadad i kollision med motorfordon i trafikolycka,M,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
V49.5,Passagerare i personbil skadad i kollision med motorfordon i trafikolycka,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
V49.9,"Förare av eller passagerare i personbil, ej specificerat, skadad i ospecificerad trafikolycka",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
V50-V59,Förare av eller passagerare i lätt lastbil skadad i transportolycka,M,2,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
V54.5,"Förare av lätt lastbil skadad i kollision med tung lastbil eller buss, trafikolycka",M,2,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
V60-V69,Förare av eller passagerare i tung lastbil skadad i transportolycka,M,4,-,-,-,-,-,-,-,2,1,-,1,-,-,-,-,-,-,-,-,-,-
V65.9,"Förare av eller passagerare i tung lastbil, ej specificerat, skadad i kollision med tåg, trafikolycka",M,2,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
V67.5,"Förare av tung lastbil skadad i kollision med fast eller stillastående föremål, trafikolycka",M,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V69.8,"Förare eller passagerare, ej specificerat, i tung lastbil skadad i andra specificerade transportolyckor",M,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
V80-V89,Andra transportolyckor på land,Kv,3,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,M,7,-,-,-,-,-,-,1,1,1,-,-,2,-,-,-,1,-,-,1,-,-
V86.1,Passagerare i terrängfordon skadad i trafikolycka,Kv,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V86.5,"Förare av terrängfordon skadad vid transportolycka, ej trafik",M,5,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,1,-,-,1,-,-
V86.9,"Förare eller passagerare, ej specificerat, i terrängfordon skadad i transportolycka, ej trafik",M,2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-
V89.2,"Person skadad i ospecificerad motorfordonsolycka, trafik",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
V90-V94,Transportolyckor på vatten,Kv,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-
,,M,3,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-
V92.3,Drunkning och drunkningstillbud i samband med transport på vatten utan att vattenfarkost är direkt engagerad i olyckan - annan motordriven vattenfarkost,M,3,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-
V92.5,Drunkning och drunkningstillbud i samband med transport på vatten utan att vattenfarkost är direkt engagerad i olyckan - kanot eller kajak,Kv,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
V93.3,Olycka ombord som lett till annan skada än drunkning och drunkningstillbud utan att olyckan kan karakteriseras som olycka med vattenfarkost - annan motordriven vattenfarkost,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
V95-V97,Transportolyckor i luften och rymden,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
V95.0,Helikopterolycka med skada på ombordvarande,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
W00,Fall i samma plan i samband med is och snö,M,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
W00-W19,Fallolyckor,Kv,242,-,-,-,-,-,-,-,-,-,-,1,1,3,-,5,19,16,27,72,58,40
,,M,263,-,-,-,-,3,-,-,-,-,-,2,2,5,6,9,23,33,50,68,40,22
W01,"Fall i samma plan genom halkning, snavning eller snubbling",Kv,10,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,1,3,2,1
,,M,4,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,2,-
W02,"Fall i samband med användning av skridskor, skidor, rullskridskor, skateboard (rullbräda) eller snowboard",M,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W05,Fall från rullstol,Kv,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,-
,,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
W06,Fall från säng,Kv,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,2,1,-
,,M,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,4,1
W07,Fall från stol,M,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,1
W10,Fall i och från trappa och trappsteg,Kv,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,2,4,2,-
,,M,15,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,4,-,5,1,1,-
W11,Fall på och från stege,M,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,-
W13,"Fall ut ur, från eller genom byggnad eller byggnadskonstruktion",M,4,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-
W14,Fall från träd,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-
W15,Fall från stup,M,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
W17,Annat fall från ett plan till ett annat,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
W18,Annat fall i samma plan,Kv,26,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,1,9,4,7
,,M,28,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,9,10,3,2
W19,"Fall, ospecificerat",Kv,185,-,-,-,-,-,-,-,-,-,-,-,-,3,-,4,13,10,23,52,48,32
,,M,185,-,-,-,-,1,-,-,-,-,-,1,1,2,3,5,16,25,32,54,27,18
W20,Träffad av kastat eller fallande föremål,M,11,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,3,2,-,-,-,-
W20-W49,Exponering för icke levande mekaniska krafter,M,19,-,-,-,-,-,-,-,-,2,1,2,1,4,1,1,4,3,-,-,-,-
W23,"Fångad av, klämd eller pressad i eller mellan föremål",M,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-
W30,Kontakt med jordbruksmaskin,M,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
W31,Kontakt med annan och icke specificerad maskin,M,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-
W34,Skott från andra och icke specificerade skjutvapen,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
W40,Explosion av andra sprängämnen,M,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
W44,Främmande kropp som trängt in i eller genom öga eller naturlig kroppsöppning,M,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
W50-W64,Exponering för levande mekaniska krafter,Kv,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-
,,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-
W54,Biten eller angripen av hund,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
W55,Biten eller angripen av annat däggdjur,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
,,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-
W65,Drunkning och drunkningstillbud i badkar,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
,,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-
W65-W74,Drunkning och drunkningstillbud genom olyckshändelse,Kv,5,-,1,-,-,-,1,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-
,,M,35,-,1,1,-,-,1,1,2,1,2,2,-,3,7,4,2,5,2,-,1,-
W69,"Drunkning och drunkningstillbud i hav, sjö och vattendrag",M,3,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
W70,"Drunkning och drunkningstillbud efter fall i hav, sjö och vattendrag",M,9,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,-,3,1,-,-,-
W73,Annan specificerad drunkning och annat specificerat drunkningstillbud,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
W74,"Drunkning och drunkningstillbud, ospecificerat",Kv,4,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
,,M,20,-,1,1,-,-,1,-,1,-,2,2,-,2,3,3,2,1,1,-,-,-
W75-W84,Annan kvävning och annat kvävningstillbud genom olyckshändelse,Kv,30,-,-,-,-,1,-,-,-,-,-,-,1,-,6,3,2,5,3,3,5,1
,,M,35,1,1,1,-,-,-,-,1,-,-,-,4,2,-,6,4,4,5,4,2,-
W76,Annan strypning och hängning genom olyckshändelse,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
,,M,3,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-
W77,Kvävning och kvävningstillbud av jord- eller sandmassor,M,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
W78,Inhalation av maginnehåll,Kv,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,-
,,M,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-
W79,Inhalation och nedsväljning av föda som orsakat andningshinder,Kv,12,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,2,3,1,2,-
,,M,11,-,1,1,-,-,-,-,1,-,-,-,1,-,-,2,1,2,1,-,1,-
W80,Inhalation och nedsväljning av andra föremål eller ämnen som orsakat andningshinder,Kv,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,2,2,1
,,M,13,1,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,3,4,1,-
W83,Annan specificerad kvävning och annat specificerat kvävningstillbud,Kv,4,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-
,,M,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2,-,-,-,-,-
W84,"Kvävning och kvävningstillbud, ospecificerat",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
W85,Exponering för kraftledningar,M,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
W85-W99,"Exponering för elektrisk ström, strålning, extrem lufttemperatur och extremt lufttryck i omgivningen",Kv,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
,,M,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-
W87,Exponering för icke specificerad elektrisk ström,Kv,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
W92,Exponering för av människa framställd extrem hetta,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
X00,Exponering för okontrollerad eld i byggnad eller byggnadskonstruktion,Kv,7,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,1,1,-
,,M,8,-,-,-,-,1,-,-,-,-,-,-,1,-,2,-,1,-,1,-,2,-
X00-X09,Exponering för rök och öppen eld,Kv,8,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,-
,,M,15,-,1,-,-,1,-,-,-,-,-,-,1,-,2,-,2,-,2,2,3,1
X02,Exponering för kontrollerad eld i byggnad och byggnadskonstruktion,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
X03,"Exponering för kontrollerad eld, med undantag för eld i byggnad eller byggnadskonstruktion",M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
X06,Antändning av andra klädesplagg,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
X08,Exponering för annan specificerad rök och öppen eld,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
X09,Exponering för icke specificerad rök och öppen eld,M,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-
X30-X39,Exponering för naturkrafter,Kv,16,-,-,-,-,-,-,-,-,1,-,1,-,-,4,1,1,2,2,2,-,2
,,M,34,-,-,-,-,-,-,-,1,-,1,-,-,-,3,5,8,6,3,4,3,-
X31,Exponering för extrem naturlig köld,Kv,16,-,-,-,-,-,-,-,-,1,-,1,-,-,4,1,1,2,2,2,-,2
,,M,34,-,-,-,-,-,-,-,1,-,1,-,-,-,3,5,8,6,3,4,3,-
X40,"Oavsiktlig förgiftning med och exponering för smärtstillande läkemedel av icke opiatkaraktär, febernedsättande medel och medel mot reumatism",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
X40-X49,Förgiftningsolyckor och exponering för skadliga ämnen genom olyckshändelse,Kv,45,-,-,-,-,-,3,4,5,3,4,6,3,5,2,3,3,2,1,1,-,-
,,M,129,-,-,-,-,6,10,14,17,19,5,8,11,10,15,5,2,3,1,1,1,1
X41,"Oavsiktlig förgiftning med och exponering för antiepileptika, lugnande läkemedel och sömnmedel, medel mot parkinsonism samt psykotropa medel som ej klassificeras annorstädes",Kv,14,-,-,-,-,-,1,2,2,-,2,2,1,2,-,2,-,-,-,-,-,-
,,M,20,-,-,-,-,-,-,1,4,1,1,1,3,2,4,1,-,1,-,1,-,-
X42,Oavsiktlig förgiftning med och exponering för narkotiska medel och hallucinogener som ej klassificeras annorstädes,Kv,12,-,-,-,-,-,2,1,2,-,1,3,2,1,-,-,-,-,-,-,-,-
,,M,39,-,-,-,-,4,5,6,4,8,3,3,2,1,2,1,-,-,-,-,-,-
X44,"Oavsiktlig förgiftning med och exponering för andra och icke specificerade droger, läkemedel och biologiska substanser",Kv,13,-,-,-,-,-,-,1,1,2,1,-,-,1,1,1,3,1,-,1,-,-
,,M,45,-,-,-,-,2,5,7,8,7,1,3,5,3,2,1,1,-,-,-,-,-
X45,Oavsiktlig förgiftning med och exponering för alkoholer,Kv,5,-,-,-,-,-,-,-,-,1,-,1,-,1,1,-,-,1,-,-,-,-
,,M,22,-,-,-,-,-,-,-,1,2,-,1,1,4,7,2,1,1,1,-,1,-
X46,Oavsiktlig förgiftning med och exponering för organiska lösningsmedel och halogenerade kolväten och deras ångor,M,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
X49,Oavsiktlig förgiftning med och exponering för andra och icke specificerade kemiska ämnen och skadliga substanser,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
X50,Överansträngning och påfrestande eller upprepade rörelser,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
X50-X57,Överansträngning och umbäranden,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
X58,Exponering för andra specificerade faktorer,M,6,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,1,-,-,1,-,-
X58-X59,Exponering genom olyckshändelse för andra och icke specificerade faktorer,Kv,283,-,-,-,-,-,-,-,-,-,-,-,1,-,1,6,15,26,53,54,76,51
,,M,231,-,-,-,-,-,-,-,2,-,1,1,-,3,5,11,20,28,35,65,40,20
X59.0,Exponering för icke specificerad faktor som resulterat i fraktur,Kv,227,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4,8,17,45,38,67,47
,,M,157,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,9,17,28,48,34,18
X59.9,Exponering för icke specificerad faktor som resulterat i annan skada,Kv,56,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,7,9,8,16,9,4
,,M,68,-,-,-,-,-,-,-,1,-,-,1,-,2,4,8,10,11,7,16,6,2
X60,"Avsiktligt självdestruktiv handling genom förgiftning med och exponering för smärtstillande läkemedel av icke opiatkaraktär, febernedsättande medel och medel mot reumatism",Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
,,M,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-
X60-X84,Avsiktligt självdestruktiv handling,Kv,157,-,-,-,3,5,6,14,15,9,11,11,15,13,11,9,14,6,7,6,1,1
,,M,381,-,-,-,2,9,32,38,28,35,20,24,40,27,34,17,17,19,16,15,6,2
X61,"Avsiktligt självdestruktiv handling genom förgiftning med och exponering för antiepileptika, lugnande läkemedel och sömnmedel, medel mot parkinsonism samt psykotropa medel som ej klassificeras annorstädes",Kv,29,-,-,-,-,1,2,-,2,3,5,1,3,2,1,1,2,1,2,1,1,1
,,M,16,-,-,-,-,-,1,1,2,1,3,2,-,-,-,2,1,-,1,2,-,-
X62,Avsiktligt självdestruktiv handling genom förgiftning med och exponering för narkotiska medel och hallucinogener som ej klassificeras annorstädes,Kv,7,-,-,-,-,-,-,-,1,-,1,1,-,1,-,-,1,2,-,-,-,-
,,M,11,-,-,-,-,-,-,1,1,-,1,-,1,1,1,1,1,-,1,1,1,-
X63,Avsiktligt självdestruktiv handling genom förgiftning med och exponering för andra läkemedel som påverkar det autonoma nervsystemet,Kv,2,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
X64,"Avsiktligt självdestruktiv handling genom förgiftning med och exponeringen för andra och icke specificerade droger, läkemedel och biologiska substanser",Kv,27,-,-,-,-,-,-,1,4,-,-,2,5,1,3,2,5,1,2,1,-,-
,,M,10,-,-,-,-,-,1,1,-,1,-,-,3,-,2,-,-,-,1,1,-,-
X65,Avsiktligt självdestruktiv handling genom förgiftning med och exponering för alkoholer,M,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-
X67.0,Avsiktligt självdestruktiv handling genom förgiftning med eller exponering för andra gaser eller ångor,Kv,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,M,4,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-,1,-,-,-,-
X67.3,Avsiktligt självdestruktiv handling genom förgiftning med eller exponering för andra gaser eller ångor,M,2,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-
X67.8,Avsiktligt självdestruktiv handling genom förgiftning med eller exponering för andra gaser eller ångor,M,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-
X68,Avsiktligt självdestruktiv handling genom förgiftning med och exponering för pesticider,M,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
X69,Avsiktligt självdestruktiv handling genom förgiftning med och exponering för andra och icke specificerade kemiska ämnen och skadliga substanser,M,2,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-
X70,"Avsiktligt sjävdestruktiv handling genom hängning, strypning och kvävning",Kv,61,-,-,-,2,3,3,8,7,5,5,4,5,5,5,3,3,1,1,1,-,-
,,M,205,-,-,-,2,5,21,27,20,25,10,11,22,15,15,7,8,9,3,3,2,-
X71,Avsiktligt självdestruktiv handling genom dränkning,Kv,8,-,-,-,-,-,-,1,-,-,-,1,1,1,1,1,2,-,-,-,-,-
,,M,13,-,-,-,-,2,-,1,-,-,1,-,-,1,2,1,-,-,2,2,1,-
